airline,review_score,review_date,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,has_layover,pos_neu_neg_review,recommended
Turkish Airlines,1.0,2018-09-02,Solo Leisure,Economy Class,Heathrow to Tashkent via Istanbul,2018-08-01,2.0,2.0,1.0,1.0,1.0,2.0,True,neg,False
Turkish Airlines,5.0,2018-07-20,Business,Business Class,London to Rwanda via Istanbul,2018-07-01,1.0,2.0,2.0,2.0,2.0,2.0,True,neu,False
Turkish Airlines,9.0,2018-07-20,Family Leisure,Economy Class,Caracas to Munich via Istambul,2018-07-01,5.0,5.0,5.0,5.0,5.0,5.0,True,pos,True
Turkish Airlines,1.0,2018-07-20,Business,Economy Class,Amsterdam to Ankara via Istanbul,2018-07-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Turkish Airlines,1.0,2018-07-16,Couple Leisure,Business Class,Mumbai to Helsinki via Instanbul,2018-07-01,1.0,2.0,2.0,2.0,1.0,1.0,True,neg,False
Turkish Airlines,3.0,2018-07-16,Solo Leisure,Business Class,Manila to Istanbul,2018-07-01,3.0,1.0,1.0,2.0,2.0,1.0,False,neg,False
Turkish Airlines,1.0,2018-07-15,Couple Leisure,Premium Economy,Kayseri to Bucharest via Istanbul,2018-07-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Turkish Airlines,3.0,2018-07-13,Couple Leisure,Economy Class,Los Angeles to Bucharest via Istanbul,2018-07-01,4.0,4.0,5.0,4.0,1.0,1.0,True,neg,False
Turkish Airlines,9.0,2018-07-13,Business,Business Class,Singapore to Venice via Istanbul,2018-07-01,4.0,5.0,5.0,5.0,3.0,5.0,True,pos,True
Turkish Airlines,2.0,2018-07-11,Business,Economy Class,Manila to Tel Aviv via Istanbul,2018-05-01,4.0,1.0,2.0,5.0,3.0,2.0,True,neg,False
Turkish Airlines,3.0,2018-07-09,Business,Business Class,Berlin to Singapore via Istanbul,2018-07-01,3.0,4.0,3.0,4.0,1.0,3.0,True,neg,False
Turkish Airlines,2.0,2018-07-08,Solo Leisure,Economy Class,Washington to Istanbul,2018-05-01,2.0,1.0,2.0,2.0,1.0,2.0,False,neg,False
Turkish Airlines,10.0,2018-07-07,Solo Leisure,Economy Class,Ljubljana to Bangkok via Istanbul,2018-06-01,4.0,5.0,5.0,5.0,5.0,5.0,True,pos,True
Turkish Airlines,1.0,2018-07-06,Solo Leisure,Business Class,Calgary to Nairobi via Istanbul,2018-07-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Turkish Airlines,1.0,2018-07-03,Solo Leisure,Economy Class,Minsk to Beirut via Istanbul,2018-07-01,1.0,2.0,2.0,1.0,1.0,1.0,True,neg,False
Turkish Airlines,10.0,2018-07-02,Solo Leisure,Economy Class,Istanbul to Singapore,2018-04-01,3.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Turkish Airlines,1.0,2018-07-02,Solo Leisure,Business Class,Istanbul to Manila,2018-05-01,2.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Turkish Airlines,1.0,2018-06-29,Solo Leisure,Economy Class,Algiers to Manchester via Istanbul,2018-06-01,3.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Turkish Airlines,8.0,2018-06-28,Couple Leisure,Economy Class,Zagreb to Singapore via Istanbul,2018-06-01,4.0,5.0,3.0,5.0,5.0,5.0,True,pos,True
Turkish Airlines,1.0,2018-06-28,Couple Leisure,Economy Class,Zurich to Delhi via Istanbul,2018-06-01,2.0,2.0,2.0,2.0,1.0,1.0,True,neg,False
Turkish Airlines,1.0,2018-06-28,Family Leisure,Economy Class,Los Angeles to Tirana via Istanbul,2018-04-01,3.0,1.0,3.0,1.0,1.0,1.0,True,neg,False
Turkish Airlines,4.0,2018-06-27,Business,Business Class,Istanbul to Duesseldorf,2018-06-01,1.0,1.0,2.0,1.0,1.0,2.0,False,neg,False
Turkish Airlines,3.0,2018-06-27,Business,Economy Class,New York to Istanbul,2018-06-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Turkish Airlines,2.0,2018-06-26,Solo Leisure,Economy Class,Oporto to Bangkok via Istanbul,2018-06-01,1.0,5.0,4.0,3.0,1.0,3.0,True,neg,False
Turkish Airlines,1.0,2018-06-26,Solo Leisure,Economy Class,Singapore to Belgrade via Istanbul,2018-05-01,3.0,1.0,1.0,3.0,1.0,1.0,True,neg,False
Turkish Airlines,2.0,2018-06-26,Business,Economy Class,Istanbul to Zurich,2018-06-01,1.0,4.0,3.0,1.0,3.0,1.0,False,neg,False
Turkish Airlines,1.0,2018-06-26,Solo Leisure,Economy Class,Paris CDG to Kenya Mombasa via Istanbul,2018-06-01,2.0,3.0,3.0,1.0,1.0,1.0,True,neg,False
Turkish Airlines,3.0,2018-06-23,Solo Leisure,Economy Class,NAV to IST,2018-06-01,1.0,3.0,3.0,1.0,2.0,2.0,False,neg,False
Turkish Airlines,9.0,2018-06-21,Solo Leisure,Economy Class,Miami to Istanbul,2018-06-01,5.0,5.0,5.0,5.0,4.0,5.0,False,pos,True
Turkish Airlines,2.0,2018-06-21,Solo Leisure,Economy Class,Toulouse to Singapore via Istanbul,2017-08-01,2.0,2.0,3.0,3.0,1.0,2.0,True,neg,False
Turkish Airlines,9.0,2018-06-19,Family Leisure,Economy Class,Miami to Bucharest,2018-06-01,4.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Turkish Airlines,3.0,2018-06-19,Solo Leisure,Economy Class,Chicago to Sarajevo via Istanbul,2018-06-01,3.0,3.0,3.0,3.0,2.0,2.0,True,neg,False
Turkish Airlines,2.0,2018-06-14,Business,Economy Class,Istanbul to Pristina,2018-06-01,3.0,4.0,3.0,3.0,3.0,1.0,False,neg,False
Turkish Airlines,9.0,2018-06-13,Family Leisure,Economy Class,Seychelles to Dublin via Istanbul,2018-06-01,4.0,5.0,4.0,4.0,5.0,5.0,True,pos,True
Turkish Airlines,9.0,2018-06-08,Couple Leisure,Economy Class,Istanbul to Bangkok,2017-12-01,5.0,5.0,5.0,4.0,2.0,5.0,False,pos,True
Turkish Airlines,3.0,2018-06-08,Business,Economy Class,Mogadishu to Amsterdam via Istanbul,2018-05-01,2.0,2.0,1.0,1.0,2.0,1.0,True,neg,False
Turkish Airlines,2.0,2018-06-07,Family Leisure,Economy Class,Boston to Cairo via Istanbul,2018-06-01,1.0,2.0,4.0,4.0,1.0,2.0,True,neg,False
Turkish Airlines,3.0,2018-06-05,Solo Leisure,Economy Class,Istanbul to Geneva,2018-06-01,1.0,1.0,2.0,2.0,1.0,1.0,False,neg,False
Turkish Airlines,10.0,2018-06-04,Business,Economy Class,Prague to Tbilisi via Istanbul,2018-05-01,5.0,5.0,5.0,3.0,4.0,5.0,True,pos,True
Turkish Airlines,1.0,2018-06-04,Couple Leisure,Economy Class,London to Jordan via Istanbul,2018-05-01,1.0,1.0,1.0,1.0,1.0,2.0,True,neg,False
Turkish Airlines,10.0,2018-06-03,Couple Leisure,Economy Class,Hamburg to Istanbul,2017-12-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Turkish Airlines,1.0,2018-05-28,Family Leisure,Economy Class,Houston to Munich via Istanbul,2018-05-01,1.0,2.0,2.0,2.0,1.0,2.0,True,neg,False
Turkish Airlines,1.0,2018-05-27,Solo Leisure,Economy Class,Pisa to Istanbul,2018-05-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Turkish Airlines,9.0,2018-05-24,Solo Leisure,Economy Class,Chicago to Cape Town via Istanbul,2018-03-01,4.0,5.0,5.0,4.0,5.0,5.0,True,pos,True
Turkish Airlines,9.0,2018-05-23,Solo Leisure,Economy Class,Chicago to Zagreb via Istanbul,2018-05-01,4.0,5.0,5.0,4.0,5.0,5.0,True,pos,True
Turkish Airlines,1.0,2018-05-17,Solo Leisure,Economy Class,Denpasar to Budapest via KUL / IST,2018-05-01,4.0,3.0,3.0,4.0,1.0,2.0,True,neg,False
Turkish Airlines,9.0,2018-05-17,Couple Leisure,Economy Class,Muscat to Brussels via Istanbul,2018-03-01,4.0,4.0,4.0,4.0,4.0,5.0,True,pos,True
Turkish Airlines,5.0,2018-05-16,Business,Business Class,Amsterdam to Seoul via Istanbul,2018-05-01,3.0,5.0,2.0,4.0,3.0,2.0,True,neu,False
Turkish Airlines,2.0,2018-05-15,Solo Leisure,Economy Class,Boston to Kathmandu via Istanbul,2018-05-01,2.0,3.0,3.0,2.0,1.0,1.0,True,neg,False
Turkish Airlines,8.0,2018-05-14,Solo Leisure,Economy Class,Toronto to Mumbai via Istanbul,2018-05-01,4.0,5.0,5.0,5.0,3.0,4.0,True,pos,True
Turkish Airlines,3.0,2018-05-13,Family Leisure,Economy Class,Istanbul to Athens,2018-05-01,3.0,4.0,3.0,5.0,4.0,5.0,False,neg,True
Turkish Airlines,1.0,2018-05-10,Solo Leisure,Economy Class,Dusseldorf to Mumbai via Istanbul,2018-04-01,1.0,1.0,1.0,1.0,2.0,1.0,True,neg,False
Turkish Airlines,1.0,2018-05-03,Couple Leisure,Economy Class,Los Angeles to Tehran via Istanbul,2018-04-01,1.0,1.0,1.0,2.0,1.0,1.0,True,neg,False
Turkish Airlines,1.0,2018-05-02,Family Leisure,Economy Class,Istanbul to Lisbon,2018-05-01,1.0,1.0,2.0,2.0,1.0,1.0,False,neg,False
Turkish Airlines,1.0,2018-05-02,Solo Leisure,Economy Class,Istanbul to Los Angeles,2018-04-01,1.0,2.0,1.0,3.0,1.0,3.0,False,neg,False
Turkish Airlines,5.0,2018-05-02,Business,Business Class,Singapore to Dusseldorf via Istanbul,2018-04-01,2.0,4.0,3.0,3.0,3.0,2.0,True,neu,False
Turkish Airlines,10.0,2018-04-29,Couple Leisure,Economy Class,London Heathrow to Istanbul,2018-04-01,4.0,4.0,5.0,4.0,4.0,5.0,False,pos,True
Turkish Airlines,1.0,2018-04-25,Solo Leisure,Economy Class,Johannesburg to Houston via Istanbul,2018-03-01,2.0,2.0,4.0,3.0,1.0,2.0,True,neg,False
Turkish Airlines,1.0,2018-04-24,Business,Economy Class,Pristina to Islamabad via Istanbul,2018-04-01,3.0,3.0,1.0,1.0,1.0,2.0,True,neg,False
Turkish Airlines,10.0,2018-04-19,Couple Leisure,Economy Class,Kayseri to Istanbul,2018-04-01,5.0,5.0,5.0,5.0,4.0,4.0,False,pos,True
Turkish Airlines,7.0,2018-04-14,Business,Business Class,Washington to Vienna via Istanbul,2018-04-01,3.0,4.0,4.0,4.0,4.0,4.0,True,pos,True
Turkish Airlines,1.0,2018-04-13,Family Leisure,Economy Class,Cairo to San Francisco via Istanbul,2018-04-01,1.0,3.0,2.0,3.0,1.0,1.0,True,neg,False
Turkish Airlines,1.0,2018-04-08,Solo Leisure,Economy Class,Taipei to Bremen via Istanbul,2018-04-01,2.0,2.0,4.0,2.0,1.0,1.0,True,neg,False
Turkish Airlines,6.0,2018-04-07,Business,Business Class,Beijing to Istanbul,2018-04-01,3.0,4.0,3.0,5.0,1.0,4.0,False,neu,True
Turkish Airlines,1.0,2018-04-07,Solo Leisure,Economy Class,Bangkok to Berlin via Istanbul,2018-04-01,1.0,2.0,1.0,1.0,3.0,1.0,True,neg,False
Turkish Airlines,1.0,2018-04-04,Solo Leisure,Economy Class,Riyadh to Istanbul,2018-04-01,2.0,2.0,1.0,3.0,1.0,1.0,False,neg,False
Turkish Airlines,3.0,2018-04-04,Couple Leisure,Economy Class,Shanghai to Paris CDG via Istanbul,2017-05-01,3.0,1.0,2.0,3.0,2.0,2.0,True,neg,False
Turkish Airlines,1.0,2018-04-03,Solo Leisure,Economy Class,Gatwick to Antananarivo via Istanbul,2018-03-01,1.0,1.0,1.0,3.0,1.0,1.0,True,neg,False
Turkish Airlines,1.0,2018-04-01,Solo Leisure,Economy Class,Boston to Tehran via Istanbul,2018-03-01,2.0,3.0,2.0,3.0,2.0,1.0,True,neg,False
Turkish Airlines,2.0,2018-03-30,Family Leisure,Economy Class,Madrid to Alexandria via Istanbul,2018-03-01,2.0,2.0,3.0,3.0,1.0,3.0,True,neg,False
Turkish Airlines,3.0,2018-03-24,Business,Business Class,Bangkok to Houston via Istanbul,2018-03-01,4.0,5.0,3.0,4.0,1.0,2.0,True,neg,False
Turkish Airlines,9.0,2018-03-23,Family Leisure,Business Class,New York to Tel Aviv via Istanbul,2018-03-01,4.0,5.0,4.0,4.0,4.0,5.0,True,pos,True
Turkish Airlines,2.0,2018-03-19,Solo Leisure,Business Class,Mauritius to Dublin via Istanbul,2018-01-01,2.0,4.0,2.0,4.0,1.0,2.0,True,neg,False
Turkish Airlines,9.0,2018-03-17,Business,Business Class,Izmir to Bangkok via Istanbul,2018-03-01,5.0,4.0,5.0,5.0,4.0,5.0,True,pos,True
Turkish Airlines,8.0,2018-03-17,Couple Leisure,Economy Class,Berlin to Kuala Lumpur via Istanbul,2018-02-01,3.0,3.0,5.0,5.0,5.0,3.0,True,pos,True
Turkish Airlines,5.0,2018-03-15,Solo Leisure,Economy Class,Mumbai to Houston via Istanbul,2018-02-01,5.0,5.0,5.0,5.0,5.0,1.0,True,neu,False
Turkish Airlines,1.0,2018-03-13,Business,Business Class,Bucharest to Houston via Istanbul,2018-03-01,2.0,3.0,4.0,3.0,1.0,1.0,True,neg,False
Turkish Airlines,8.0,2018-03-08,Solo Leisure,Business Class,Moscow to Manila via Istanbul,2018-02-01,5.0,4.0,4.0,4.0,5.0,5.0,True,pos,True
Turkish Airlines,9.0,2018-03-08,Solo Leisure,Economy Class,Istanbul to Tel Aviv,2018-02-01,5.0,4.0,4.0,4.0,5.0,5.0,False,pos,True
Turkish Airlines,1.0,2018-03-05,Solo Leisure,Economy Class,Houston to Istanbul,2018-03-01,1.0,1.0,2.0,2.0,1.0,2.0,False,neg,False
Turkish Airlines,7.0,2018-03-02,Solo Leisure,Business Class,Jakarta to Istanbul,2017-09-01,3.0,4.0,5.0,3.0,4.0,4.0,False,pos,True
Turkish Airlines,3.0,2018-02-26,Solo Leisure,Economy Class,Manchester to Kuala Lumpur via Istanbul,2018-02-01,1.0,1.0,3.0,3.0,2.0,2.0,True,neg,False
Turkish Airlines,9.0,2018-02-26,Solo Leisure,Business Class,Istanbul to London,2018-02-01,4.0,4.0,4.0,4.0,3.0,3.0,False,pos,True
Turkish Airlines,8.0,2018-02-25,Solo Leisure,Economy Class,London Heathrow to Istanbul,2018-02-01,4.0,4.0,4.0,4.0,4.0,4.0,False,pos,True
Turkish Airlines,3.0,2018-02-25,Family Leisure,Business Class,Tel Aviv to New York via Istanbul,2018-02-01,5.0,4.0,5.0,5.0,1.0,3.0,True,neg,False
Turkish Airlines,9.0,2018-02-25,Family Leisure,Economy Class,Gothenburg to Malta via Istanbul,2018-02-01,5.0,5.0,5.0,5.0,3.0,5.0,True,pos,True
Turkish Airlines,10.0,2018-02-18,Couple Leisure,Business Class,Belgrade to Munich via Istanbul,2018-01-01,5.0,5.0,5.0,5.0,5.0,5.0,True,pos,True
Turkish Airlines,1.0,2018-02-18,Business,Economy Class,Thessaloniki to Bilbao via Instanbul,2018-02-01,1.0,2.0,2.0,1.0,1.0,1.0,True,neg,False
Turkish Airlines,8.0,2018-02-14,Solo Leisure,Economy Class,Stockholm to Istanbul,2018-02-01,3.0,4.0,4.0,3.0,4.0,5.0,False,pos,True
Turkish Airlines,10.0,2018-02-08,Business,Economy Class,Istanbul to Berlin,2018-02-01,4.0,5.0,5.0,5.0,4.0,5.0,False,pos,True
Turkish Airlines,1.0,2018-02-05,Business,Economy Class,Istanbul to Cairo,2018-01-01,2.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Turkish Airlines,9.0,2018-02-01,Couple Leisure,Business Class,London to Cape Town via Istanbul,2018-01-01,5.0,5.0,5.0,4.0,3.0,5.0,True,pos,True
Turkish Airlines,8.0,2018-01-31,Solo Leisure,Economy Class,Amsterdam to New York via Istanbul,2018-01-01,3.0,4.0,5.0,5.0,5.0,4.0,True,pos,True
Turkish Airlines,4.0,2018-01-28,Couple Leisure,Economy Class,Brussels to Dar es Salaam via Istanbul,2018-01-01,2.0,2.0,3.0,3.0,3.0,3.0,True,neg,False
Turkish Airlines,1.0,2018-01-28,Solo Leisure,Economy Class,Frankfurt to Karachi,2018-01-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Turkish Airlines,2.0,2018-01-24,Solo Leisure,Economy Class,Istanbul to San Francisco,2018-01-01,1.0,3.0,2.0,1.0,5.0,5.0,False,neg,False
Turkish Airlines,2.0,2018-01-24,Solo Leisure,Business Class,Kosice to Singapore via Istanbul,2018-01-01,2.0,3.0,3.0,3.0,1.0,3.0,True,neg,False
Turkish Airlines,10.0,2018-01-21,Solo Leisure,Business Class,Chicago to Istanbul,2017-11-01,4.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Turkish Airlines,9.0,2018-01-20,Business,Economy Class,Istanbul to Montreal,2018-01-01,4.0,5.0,5.0,4.0,3.0,5.0,False,pos,True
Turkish Airlines,1.0,2018-01-16,Business,Business Class,London to Thessaloniki via Istanbul,2018-01-01,4.0,4.0,2.0,3.0,1.0,1.0,True,neg,False
Turkish Airlines,10.0,2018-01-13,Couple Leisure,Economy Class,Ljubljana to Ho Chi Minh City via Istanbul,2018-01-01,4.0,5.0,5.0,5.0,4.0,5.0,True,pos,True
Turkish Airlines,10.0,2018-01-10,Solo Leisure,Economy Class,Istanbul to New York City,2018-01-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Turkish Airlines,10.0,2018-01-10,Solo Leisure,Economy Class,Istanbul to Marseille,2018-01-01,4.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Turkish Airlines,7.0,2018-01-08,Family Leisure,Business Class,Miami to Munich via Istanbul,2017-12-01,4.0,3.0,3.0,1.0,4.0,5.0,True,pos,True
Turkish Airlines,10.0,2018-01-03,Family Leisure,Economy Class,Washington to Islamabad via Istanbul,2017-12-01,4.0,5.0,5.0,5.0,4.0,5.0,True,pos,True
Turkish Airlines,4.0,2017-12-31,Business,Economy Class,Munich to Tehran via Istanbul,2017-12-01,3.0,3.0,3.0,4.0,1.0,3.0,True,neg,False
Turkish Airlines,4.0,2017-12-29,Solo Leisure,Economy Class,Boston to Istanbul,2017-12-01,3.0,1.0,2.0,2.0,1.0,2.0,False,neg,False
Turkish Airlines,6.0,2017-12-25,Business,Business Class,Geneva to Jakarta via Istanbul,2017-12-01,4.0,3.0,3.0,4.0,2.0,3.0,True,neu,False
Turkish Airlines,3.0,2017-12-24,Family Leisure,Economy Class,Istanbul to Toronto,2017-12-01,1.0,2.0,2.0,3.0,1.0,1.0,False,neg,False
Turkish Airlines,3.0,2017-12-24,Family Leisure,Business Class,Kuwait to Dusseldorf via Istanbul,2017-12-01,2.0,3.0,2.0,1.0,1.0,2.0,True,neg,False
Turkish Airlines,2.0,2017-12-24,Couple Leisure,Economy Class,Medina to Lahore via Istanbul,2017-12-01,2.0,2.0,1.0,1.0,1.0,2.0,True,neg,False
Turkish Airlines,1.0,2017-12-20,Solo Leisure,Economy Class,Mombasa to London Gatwick via Istanbul,2017-12-01,1.0,2.0,1.0,1.0,1.0,1.0,True,neg,False
Turkish Airlines,1.0,2017-12-18,Family Leisure,Economy Class,Male to Vilnius via Istanbul,2017-12-01,1.0,1.0,1.0,2.0,1.0,1.0,True,neg,False
Turkish Airlines,2.0,2017-12-16,Business,Economy Class,Accra to Bucharest via Istanbul,2017-12-01,4.0,2.0,4.0,4.0,1.0,2.0,True,neg,False
Turkish Airlines,9.0,2017-12-15,Business,Business Class,Istanbul to Hanoi,2017-11-01,4.0,5.0,5.0,3.0,4.0,5.0,False,pos,True
Turkish Airlines,9.0,2017-12-15,Business,Business Class,London to Istanbul,2017-11-01,5.0,5.0,5.0,4.0,4.0,4.0,False,pos,True
Turkish Airlines,9.0,2017-12-13,Couple Leisure,Economy Class,Helsinki to Istanbul,2017-12-01,4.0,5.0,5.0,5.0,4.0,5.0,False,pos,True
Turkish Airlines,3.0,2017-12-13,Business,Economy Class,Frankfurt to Elazig via Istanbul,2017-12-01,1.0,1.0,2.0,1.0,1.0,1.0,True,neg,False
Turkish Airlines,1.0,2017-12-12,Couple Leisure,Economy Class,London to Lahore via Istanbul,2017-01-01,3.0,4.0,3.0,4.0,1.0,3.0,True,neg,False
Turkish Airlines,8.0,2017-12-12,Couple Leisure,Business Class,Istanbul to Montreal,2017-12-01,4.0,4.0,2.0,4.0,4.0,4.0,False,pos,True
Turkish Airlines,1.0,2017-12-10,Business,Business Class,Dubai to Toronto via Istanbul,2017-12-01,2.0,1.0,2.0,2.0,1.0,2.0,True,neg,False
Turkish Airlines,3.0,2017-12-07,Solo Leisure,Economy Class,Budapest to Atlanta via Istanbul,2017-08-01,2.0,4.0,2.0,2.0,1.0,3.0,True,neg,False
Turkish Airlines,2.0,2017-12-03,Family Leisure,Economy Class,Kathmandu to Houston via Istanbul,2017-11-01,4.0,2.0,1.0,4.0,1.0,1.0,True,neg,False
Turkish Airlines,7.0,2017-12-03,Couple Leisure,Business Class,Istanbul to Madrid,2017-11-01,4.0,4.0,2.0,1.0,5.0,3.0,False,pos,True
Turkish Airlines,3.0,2017-12-02,Business,Economy Class,Antalya to Jakarta via Istanbul,2017-12-01,1.0,2.0,3.0,2.0,1.0,2.0,True,neg,False
Turkish Airlines,7.0,2017-12-01,Solo Leisure,Economy Class,Toronto to Mumbai via Istanbul,2017-11-01,4.0,3.0,4.0,4.0,3.0,4.0,True,pos,True
Turkish Airlines,1.0,2017-11-29,Family Leisure,Business Class,Barcelona to Moscow,2017-08-01,4.0,4.0,3.0,5.0,1.0,1.0,False,neg,False
Turkish Airlines,8.0,2017-11-29,Couple Leisure,Business Class,Buenos Aires to Istanbul via Sao Paolo,2017-11-01,4.0,5.0,4.0,4.0,3.0,4.0,True,pos,True
Turkish Airlines,6.0,2017-11-27,Business,Economy Class,Istanbul to Paris,2017-11-01,4.0,5.0,4.0,5.0,1.0,3.0,False,neu,True
Turkish Airlines,1.0,2017-11-23,Solo Leisure,Economy Class,Atlanta to Doha via Istanbul,2017-11-01,1.0,1.0,4.0,4.0,1.0,2.0,True,neg,False
Turkish Airlines,9.0,2017-11-20,Business,Economy Class,Houston to Istanbul,2017-10-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Turkish Airlines,8.0,2017-11-20,Solo Leisure,Economy Class,Atlanta to Istanbul,2017-11-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Turkish Airlines,9.0,2017-11-17,Solo Leisure,Business Class,Istanbul to Ho Chi Minh City,2017-11-01,4.0,5.0,5.0,4.0,3.0,5.0,False,pos,True
Turkish Airlines,8.0,2017-11-14,Family Leisure,Economy Class,Jakarta to Istanbul,2017-10-01,4.0,4.0,4.0,3.0,4.0,4.0,False,pos,True
Turkish Airlines,7.0,2017-11-09,Business,Business Class,Istanbul to New York JFK,2017-10-01,4.0,5.0,3.0,3.0,2.0,3.0,False,pos,True
Turkish Airlines,10.0,2017-11-08,Family Leisure,Economy Class,Mashad to London via Istanbul,2017-09-01,3.0,5.0,4.0,3.0,2.0,5.0,True,pos,True
Turkish Airlines,8.0,2017-11-07,Couple Leisure,Business Class,Copenhagen to Antananarivo via Istanbul,2017-10-01,5.0,5.0,5.0,5.0,2.0,5.0,True,pos,True
Turkish Airlines,10.0,2017-11-06,Family Leisure,Economy Class,Munich to Izmir,2017-07-01,5.0,5.0,5.0,5.0,4.0,5.0,False,pos,True
Turkish Airlines,7.0,2017-11-06,Solo Leisure,Economy Class,Tel Aviv to Bangkok via Istanbul,2017-10-01,3.0,1.0,4.0,4.0,4.0,4.0,True,pos,True
Turkish Airlines,6.0,2017-11-06,Couple Leisure,Business Class,Istanbul to London,2017-11-01,4.0,4.0,4.0,3.0,1.0,4.0,False,neu,True
Turkish Airlines,2.0,2017-11-05,Family Leisure,Economy Class,Toronto to Tehran via Istanbul,2017-10-01,2.0,2.0,2.0,2.0,1.0,1.0,True,neg,False
Turkish Airlines,8.0,2017-10-31,Couple Leisure,Business Class,Istanbul to Washington,2017-10-01,5.0,5.0,3.0,4.0,4.0,4.0,False,pos,True
Turkish Airlines,9.0,2017-10-30,Couple Leisure,Business Class,London to Manila via Istanbul,2017-10-01,5.0,5.0,5.0,3.0,4.0,5.0,True,pos,True
Turkish Airlines,2.0,2017-10-26,Couple Leisure,Economy Class,Manchester to Johannesburg via Istanbul,2017-10-01,2.0,1.0,1.0,2.0,1.0,2.0,True,neg,False
Turkish Airlines,7.0,2017-10-22,Business,Business Class,Montreal to Istanbul,2017-10-01,4.0,5.0,3.0,2.0,4.0,3.0,False,pos,True
Turkish Airlines,3.0,2017-10-21,Business,Business Class,Gatwick to Antananarivo via Istanbul,2017-10-01,2.0,3.0,4.0,2.0,1.0,1.0,True,neg,False
Turkish Airlines,4.0,2017-10-19,Couple Leisure,Economy Class,Rome to Doha via Istanbul,2017-10-01,1.0,3.0,4.0,3.0,1.0,2.0,True,neg,False
Turkish Airlines,4.0,2017-10-19,Business,Business Class,Houston to Dammam via Istanbul,2017-10-01,2.0,3.0,3.0,3.0,1.0,2.0,True,neg,False
Turkish Airlines,8.0,2017-10-18,Solo Leisure,Business Class,New York JFK to Bangkok via Istanbul,2017-10-01,4.0,5.0,4.0,5.0,4.0,4.0,True,pos,True
Turkish Airlines,8.0,2017-10-14,Business,Economy Class,Athens to Istanbul,2016-11-01,4.0,4.0,4.0,3.0,4.0,3.0,False,pos,True
Turkish Airlines,8.0,2017-10-14,Business,Economy Class,Athens to Istanbul,2016-11-01,4.0,4.0,4.0,4.0,3.0,3.0,False,pos,True
Turkish Airlines,9.0,2017-10-13,Solo Leisure,Business Class,Bangkok to Istanbul,2017-08-01,4.0,5.0,5.0,5.0,3.0,4.0,False,pos,True
Turkish Airlines,10.0,2017-10-13,Solo Leisure,Business Class,Istanbul to San Francisco,2017-08-01,4.0,5.0,5.0,5.0,3.0,4.0,False,pos,True
Turkish Airlines,7.0,2017-10-05,Business,Business Class,Istanbul to Montreal,2017-09-01,4.0,4.0,3.0,3.0,4.0,3.0,False,pos,True
Turkish Airlines,1.0,2017-10-04,Couple Leisure,Economy Class,Mauritius to Amsterdam via Istanbul,2017-10-01,3.0,3.0,3.0,4.0,1.0,1.0,True,neg,False
Turkish Airlines,10.0,2017-10-03,Couple Leisure,Economy Class,CLJ to SIN via IST,2017-09-01,5.0,5.0,5.0,5.0,3.0,4.0,True,pos,True
Turkish Airlines,1.0,2017-10-02,Family Leisure,Economy Class,New York to Kharkov via Istanbul,2017-07-01,4.0,4.0,4.0,5.0,1.0,1.0,True,neg,False
Turkish Airlines,1.0,2017-09-29,Family Leisure,Business Class,Antalya to Moscow,2017-09-01,4.0,3.0,3.0,3.0,1.0,1.0,False,neg,False
Turkish Airlines,10.0,2017-09-28,Business,Business Class,Cape Town to Athens via Instabul,2017-09-01,5.0,5.0,5.0,5.0,5.0,5.0,True,pos,True
Turkish Airlines,3.0,2017-09-25,Solo Leisure,Economy Class,London to Mombasa via Istanbul,2017-09-01,3.0,3.0,3.0,4.0,2.0,3.0,True,neg,False
Turkish Airlines,4.0,2017-09-24,Solo Leisure,Economy Class,Was to Izmir,2017-09-01,2.0,1.0,1.0,2.0,2.0,2.0,False,neg,False
Turkish Airlines,6.0,2017-09-24,Business,Business Class,Toronto to Istanbul,2017-09-01,4.0,3.0,2.0,2.0,4.0,2.0,False,neu,True
Turkish Airlines,1.0,2017-09-18,Business,Economy Class,Istanbul to Prague,2017-08-01,1.0,1.0,1.0,1.0,2.0,1.0,False,neg,False
Turkish Airlines,6.0,2017-09-16,Solo Leisure,Economy Class,Cologne to Shiraz via Istanbul,2017-09-01,3.0,3.0,3.0,5.0,3.0,3.0,True,neu,True
